ablated_mean_logprob,ablated_sum_logprob,cache_clean_sum_logprob,clean_mean_logprob,clean_sum_logprob,condition,gold,idx,mean_logprob_rescue,num_answer_tokens,patched_mean_logprob,patched_sum_logprob,position_count,positions,sum_logprob_rescue,task
-4.844907283782959,-9.689814567565918,-5.094463348388672,-2.547231674194336,-5.094463348388672,patch_random_prompt_01,2260,55387_1993.txt_employees_count_total_10,0.002192141867668346,2,-4.839870452880859,-9.679740905761719,2,"[5124, 5901]",0.002192141867668346,employees_count_total
-4.844907283782959,-9.689814567565918,-5.094463348388672,-2.547231674194336,-5.094463348388672,patch_random_prompt_02,2260,55387_1993.txt_employees_count_total_10,-0.003421550977207992,2,-4.852768898010254,-9.705537796020508,2,"[2423, 6738]",-0.003421550977207992,employees_count_total
-4.844907283782959,-9.689814567565918,-5.094463348388672,-2.547231674194336,-5.094463348388672,patch_random_prompt_03,2260,55387_1993.txt_employees_count_total_10,-0.001193921439429707,2,-4.847650527954102,-9.695301055908203,2,"[1835, 3319]",-0.001193921439429707,employees_count_total
-4.844907283782959,-9.689814567565918,-5.094463348388672,-2.547231674194336,-5.094463348388672,patch_random_prompt_04,2260,55387_1993.txt_employees_count_total_10,0.001268839854106245,2,-4.841991901397705,-9.68398380279541,2,"[5120, 5301]",0.001268839854106245,employees_count_total
-2.393688440322876,-2.393688440322876,-1.3110733032226562,-1.3110733032226562,-1.3110733032226562,patch_answer,0,821480_1993.txt_employees_count_total_238,-0.05852999581352871,1,-2.4570538997650146,-2.4570538997650146,1,[7087],-0.05852999581352871,employees_count_total
-2.393688440322876,-2.393688440322876,-1.3110733032226562,-1.3110733032226562,-1.3110733032226562,patch_query,0,821480_1993.txt_employees_count_total_238,0.16756257739521324,1,-2.212282657623291,-2.212282657623291,1,[7072],0.16756257739521324,employees_count_total
-2.393688440322876,-2.393688440322876,-1.3110733032226562,-1.3110733032226562,-1.3110733032226562,patch_early_prompt,0,821480_1993.txt_employees_count_total_238,-0.0003801078087929991,1,-2.3940999507904053,-2.3940999507904053,1,[0],-0.0003801078087929991,employees_count_total
-2.393688440322876,-2.393688440322876,-1.3110733032226562,-1.3110733032226562,-1.3110733032226562,patch_random_prompt_00,0,821480_1993.txt_employees_count_total_238,-0.00301950067575945,1,-2.3969573974609375,-2.3969573974609375,1,[6996],-0.00301950067575945,employees_count_total
-2.393688440322876,-2.393688440322876,-1.3110733032226562,-1.3110733032226562,-1.3110733032226562,patch_random_prompt_01,0,821480_1993.txt_employees_count_total_238,0.00844209312993675,1,-2.3845489025115967,-2.3845489025115967,1,[6193],0.00844209312993675,employees_count_total
-2.393688440322876,-2.393688440322876,-1.3110733032226562,-1.3110733032226562,-1.3110733032226562,patch_random_prompt_02,0,821480_1993.txt_employees_count_total_238,0.004588821791320813,1,-2.3887205123901367,-2.3887205123901367,1,[685],0.004588821791320813,employees_count_total
-2.393688440322876,-2.393688440322876,-1.3110733032226562,-1.3110733032226562,-1.3110733032226562,patch_random_prompt_03,0,821480_1993.txt_employees_count_total_238,-0.00026779321870932035,1,-2.3939783573150635,-2.3939783573150635,1,[6604],-0.00026779321870932035,employees_count_total
-2.393688440322876,-2.393688440322876,-1.3110733032226562,-1.3110733032226562,-1.3110733032226562,patch_random_prompt_04,0,821480_1993.txt_employees_count_total_238,0.007269396674651279,1,-2.3858184814453125,-2.3858184814453125,1,[5248],0.007269396674651279,employees_count_total
-8.574373245239258,-8.574373245239258,-0.004566716495901346,-0.004566716495901346,-0.004566716495901346,patch_answer,257,18497_1993.txt_employees_count_total_34,0.4143910833374123,1,-5.0231218338012695,-5.0231218338012695,1,[7076],0.4143910833374123,employees_count_total
-8.574373245239258,-8.574373245239258,-0.004566716495901346,-0.004566716495901346,-0.004566716495901346,patch_query,257,18497_1993.txt_employees_count_total_34,0.9407040218747047,1,-0.5127217769622803,-0.5127217769622803,1,[7061],0.9407040218747047,employees_count_total
-8.574373245239258,-8.574373245239258,-0.004566716495901346,-0.004566716495901346,-0.004566716495901346,patch_early_prompt,257,18497_1993.txt_employees_count_total_34,0.0008847003476683435,1,-8.566791534423828,-8.566791534423828,1,[0],0.0008847003476683435,employees_count_total
-8.574373245239258,-8.574373245239258,-0.004566716495901346,-0.004566716495901346,-0.004566716495901346,patch_random_prompt_00,257,18497_1993.txt_employees_count_total_34,-0.0006486689718941855,1,-8.57993221282959,-8.57993221282959,1,[6952],-0.0006486689718941855,employees_count_total
-8.574373245239258,-8.574373245239258,-0.004566716495901346,-0.004566716495901346,-0.004566716495901346,patch_random_prompt_01,257,18497_1993.txt_employees_count_total_34,-0.00032338857991499447,1,-8.577144622802734,-8.577144622802734,1,[5584],-0.00032338857991499447,employees_count_total
-8.574373245239258,-8.574373245239258,-0.004566716495901346,-0.004566716495901346,-0.004566716495901346,patch_random_prompt_02,257,18497_1993.txt_employees_count_total_34,6.0426702991686856e-05,1,-8.57385540008545,-8.57385540008545,1,[3788],6.0426702991686856e-05,employees_count_total
-8.574373245239258,-8.574373245239258,-0.004566716495901346,-0.004566716495901346,-0.004566716495901346,patch_random_prompt_03,257,18497_1993.txt_employees_count_total_34,-0.0010589696236996172,1,-8.58344841003418,-8.58344841003418,1,[1406],-0.0010589696236996172,employees_count_total
-8.574373245239258,-8.574373245239258,-0.004566716495901346,-0.004566716495901346,-0.004566716495901346,patch_random_prompt_04,257,18497_1993.txt_employees_count_total_34,-0.0006088296354834601,1,-8.579590797424316,-8.579590797424316,1,[2327],-0.0006088296354834601,employees_count_total
-4.801063060760498,-9.602126121520996,-10.821928024291992,-5.410964012145996,-10.821928024291992,patch_answer,35000,104669_1993.txt_employees_count_total_83,-1.5983788812834476,2,-3.8262102603912354,-7.652420520782471,2,"[7059, 7060]",-1.5983788812834476,employees_count_total
-4.801063060760498,-9.602126121520996,-10.821928024291992,-5.410964012145996,-10.821928024291992,patch_query,35000,104669_1993.txt_employees_count_total_83,-2.1325001661382816,2,-3.5004491806030273,-7.000898361206055,2,"[7043, 7044]",-2.1325001661382816,employees_count_total
-4.801063060760498,-9.602126121520996,-10.821928024291992,-5.410964012145996,-10.821928024291992,patch_early_prompt,35000,104669_1993.txt_employees_count_total_83,-0.04304506061115433,2,-4.774809837341309,-9.549619674682617,2,"[0, 1]",-0.04304506061115433,employees_count_total
-4.801063060760498,-9.602126121520996,-10.821928024291992,-5.410964012145996,-10.821928024291992,patch_random_prompt_00,35000,104669_1993.txt_employees_count_total_83,-0.0055064090285406025,2,-4.797704696655273,-9.595409393310547,2,"[2310, 4414]",-0.0055064090285406025,employees_count_total
-4.801063060760498,-9.602126121520996,-10.821928024291992,-5.410964012145996,-10.821928024291992,patch_random_prompt_01,35000,104669_1993.txt_employees_count_total_83,0.0044923791392864265,2,-4.803802967071533,-9.607605934143066,2,"[1594, 6991]",0.0044923791392864265,employees_count_total
-4.801063060760498,-9.602126121520996,-10.821928024291992,-5.410964012145996,-10.821928024291992,patch_random_prompt_02,35000,104669_1993.txt_employees_count_total_83,-0.00534769810524176,2,-4.797801494598389,-9.595602989196777,2,"[1181, 1500]",-0.00534769810524176,employees_count_total
-4.801063060760498,-9.602126121520996,-10.821928024291992,-5.410964012145996,-10.821928024291992,patch_random_prompt_03,35000,104669_1993.txt_employees_count_total_83,0.005484517866706279,2,-4.804408073425293,-9.608816146850586,2,"[1529, 5874]",0.005484517866706279,employees_count_total
-4.801063060760498,-9.602126121520996,-10.821928024291992,-5.410964012145996,-10.821928024291992,patch_random_prompt_04,35000,104669_1993.txt_employees_count_total_83,-0.003080399200972593,2,-4.799184322357178,-9.598368644714355,2,"[902, 6627]",-0.003080399200972593,employees_count_total
-4.3924384117126465,-8.784876823425293,-6.783641338348389,-3.3918206691741943,-6.783641338348389,patch_answer,4426,277509_1993.txt_employees_count_total_227,0.035813619354308365,2,-4.356602668762207,-8.713205337524414,2,"[7056, 7057]",0.035813619354308365,employees_count_total
-4.3924384117126465,-8.784876823425293,-6.783641338348389,-3.3918206691741943,-6.783641338348389,patch_query,4426,277509_1993.txt_employees_count_total_227,0.601558294882288,2,-3.790508508682251,-7.581017017364502,2,"[7040, 7041]",0.601558294882288,employees_count_total
-4.3924384117126465,-8.784876823425293,-6.783641338348389,-3.3918206691741943,-6.783641338348389,patch_early_prompt,4426,277509_1993.txt_employees_count_total_227,-0.006205063505281881,2,-4.398647308349609,-8.797294616699219,2,"[0, 1]",-0.006205063505281881,employees_count_total
-4.3924384117126465,-8.784876823425293,-6.783641338348389,-3.3918206691741943,-6.783641338348389,patch_random_prompt_00,4426,277509_1993.txt_employees_count_total_227,0.005047064556058706,2,-4.387388229370117,-8.774776458740234,2,"[5260, 6565]",0.005047064556058706,employees_count_total
-4.3924384117126465,-8.784876823425293,-6.783641338348389,-3.3918206691741943,-6.783641338348389,patch_random_prompt_01,4426,277509_1993.txt_employees_count_total_227,0.005222432298163285,2,-4.387212753295898,-8.774425506591797,2,"[3277, 5001]",0.005222432298163285,employees_count_total
-4.3924384117126465,-8.784876823425293,-6.783641338348389,-3.3918206691741943,-6.783641338348389,patch_random_prompt_02,4426,277509_1993.txt_employees_count_total_227,0.000235888674841758,2,-4.392202377319336,-8.784404754638672,2,"[2116, 5224]",0.000235888674841758,employees_count_total
-4.3924384117126465,-8.784876823425293,-6.783641338348389,-3.3918206691741943,-6.783641338348389,patch_random_prompt_03,4426,277509_1993.txt_employees_count_total_227,0.00045033292469790165,2,-4.3919878005981445,-8.783975601196289,2,"[3526, 5810]",0.00045033292469790165,employees_count_total
-4.3924384117126465,-8.784876823425293,-6.783641338348389,-3.3918206691741943,-6.783641338348389,patch_random_prompt_04,4426,277509_1993.txt_employees_count_total_227,2.239751054053056e-05,2,-4.392416000366211,-8.784832000732422,2,"[290, 4818]",2.239751054053056e-05,employees_count_total
-4.7747697830200195,-9.549539566040039,-13.39083194732666,-6.69541597366333,-13.39083194732666,patch_answer,51250,18230_1993.txt_employees_count_total_244,-0.38251048254332853,2,-4.040102481842041,-8.080204963684082,2,"[7081, 7082]",-0.38251048254332853,employees_count_total
-4.7747697830200195,-9.549539566040039,-13.39083194732666,-6.69541597366333,-13.39083194732666,patch_query,51250,18230_1993.txt_employees_count_total_244,-0.5396776275004735,2,-3.7382400035858154,-7.476480007171631,2,"[7065, 7066]",-0.5396776275004735,employees_count_total
-4.7747697830200195,-9.549539566040039,-13.39083194732666,-6.69541597366333,-13.39083194732666,patch_early_prompt,51250,18230_1993.txt_employees_count_total_244,0.004821138229548148,2,-4.784029483795166,-9.568058967590332,2,"[0, 1]",0.004821138229548148,employees_count_total
-4.7747697830200195,-9.549539566040039,-13.39083194732666,-6.69541597366333,-13.39083194732666,patch_random_prompt_00,51250,18230_1993.txt_employees_count_total_244,0.005115088879107085,2,-4.7845940589904785,-9.569188117980957,2,"[3424, 4734]",0.005115088879107085,employees_count_total
-4.7747697830200195,-9.549539566040039,-13.39083194732666,-6.69541597366333,-13.39083194732666,patch_random_prompt_01,51250,18230_1993.txt_employees_count_total_244,0.003702685800271954,2,-4.781881332397461,-9.563762664794922,2,"[1177, 5222]",0.003702685800271954,employees_count_total
-4.7747697830200195,-9.549539566040039,-13.39083194732666,-6.69541597366333,-13.39083194732666,patch_random_prompt_02,51250,18230_1993.txt_employees_count_total_244,0.004114564286436039,2,-4.78267240524292,-9.56534481048584,2,"[430, 4551]",0.004114564286436039,employees_count_total
-4.7747697830200195,-9.549539566040039,-13.39083194732666,-6.69541597366333,-13.39083194732666,patch_random_prompt_03,51250,18230_1993.txt_employees_count_total_244,0.002566357993657717,2,-4.779698848724365,-9.55939769744873,2,"[4409, 5469]",0.002566357993657717,employees_count_total
-4.7747697830200195,-9.549539566040039,-13.39083194732666,-6.69541597366333,-13.39083194732666,patch_random_prompt_04,51250,18230_1993.txt_employees_count_total_244,0.0028771909440359175,2,-4.7802958488464355,-9.560591697692871,2,"[1514, 5515]",0.0028771909440359175,employees_count_total
-4.552150249481201,-9.104300498962402,-11.295178413391113,-5.647589206695557,-11.295178413391113,patch_answer,35000,716006_1993.txt_employees_count_total_118,-0.7784923357921597,2,-3.69935941696167,-7.39871883392334,2,"[7046, 7047]",-0.7784923357921597,employees_count_total
-4.552150249481201,-9.104300498962402,-11.295178413391113,-5.647589206695557,-11.295178413391113,patch_query,35000,716006_1993.txt_employees_count_total_118,-1.6011388576686914,2,-2.7982003688812256,-5.596400737762451,2,"[7030, 7031]",-1.6011388576686914,employees_count_total
-4.552150249481201,-9.104300498962402,-11.295178413391113,-5.647589206695557,-11.295178413391113,patch_early_prompt,35000,716006_1993.txt_employees_count_total_118,-0.002908194046755716,2,-4.548964500427246,-9.097929000854492,2,"[0, 1]",-0.002908194046755716,employees_count_total
-4.552150249481201,-9.104300498962402,-11.295178413391113,-5.647589206695557,-11.295178413391113,patch_random_prompt_00,35000,716006_1993.txt_employees_count_total_118,-0.0012958679355174025,2,-4.5507307052612305,-9.101461410522461,2,"[3590, 5828]",-0.0012958679355174025,employees_count_total
-4.552150249481201,-9.104300498962402,-11.295178413391113,-5.647589206695557,-11.295178413391113,patch_random_prompt_01,35000,716006_1993.txt_employees_count_total_118,0.0027179709067419087,2,-4.5551276206970215,-9.110255241394043,2,"[1375, 4729]",0.0027179709067419087,employees_count_total
-4.552150249481201,-9.104300498962402,-11.295178413391113,-5.647589206695557,-11.295178413391113,patch_random_prompt_02,35000,716006_1993.txt_employees_count_total_118,0.0038745450097549213,2,-4.556394577026367,-9.112789154052734,2,"[985, 6728]",0.0038745450097549213,employees_count_total
-4.552150249481201,-9.104300498962402,-11.295178413391113,-5.647589206695557,-11.295178413391113,patch_random_prompt_03,35000,716006_1993.txt_employees_count_total_118,-0.0005946105475031145,2,-4.551498889923096,-9.102997779846191,2,"[601, 991]",-0.0005946105475031145,employees_count_total
-4.552150249481201,-9.104300498962402,-11.295178413391113,-5.647589206695557,-11.295178413391113,patch_random_prompt_04,35000,716006_1993.txt_employees_count_total_118,0.0022334895455625773,2,-4.554596900939941,-9.109193801879883,2,"[5477, 6985]",0.0022334895455625773,employees_count_total
-4.639427661895752,-9.278855323791504,-8.829096794128418,-4.414548397064209,-8.829096794128418,patch_answer,3712,103392_1993.txt_employees_count_total_176,0.23968736614886155,2,-4.585526943206787,-9.171053886413574,2,"[7053, 7054]",0.23968736614886155,employees_count_total
-4.639427661895752,-9.278855323791504,-8.829096794128418,-4.414548397064209,-8.829096794128418,patch_query,3712,103392_1993.txt_employees_count_total_176,3.363138933770987,2,-3.883127450942993,-7.766254901885986,2,"[7037, 7038]",3.363138933770987,employees_count_total
-4.639427661895752,-9.278855323791504,-8.829096794128418,-4.414548397064209,-8.829096794128418,patch_early_prompt,3712,103392_1993.txt_employees_count_total_176,-0.005621217711394681,2,-4.640691757202148,-9.281383514404297,2,"[0, 1]",-0.005621217711394681,employees_count_total
-4.639427661895752,-9.278855323791504,-8.829096794128418,-4.414548397064209,-8.829096794128418,patch_random_prompt_00,3712,103392_1993.txt_employees_count_total_176,-0.011747093972510952,2,-4.642069339752197,-9.284138679504395,2,"[4676, 5412]",-0.011747093972510952,employees_count_total
-4.639427661895752,-9.278855323791504,-8.829096794128418,-4.414548397064209,-8.829096794128418,patch_random_prompt_01,3712,103392_1993.txt_employees_count_total_176,-0.01850485362781644,2,-4.643589019775391,-9.287178039550781,2,"[1857, 5699]",-0.01850485362781644,employees_count_total
-4.639427661895752,-9.278855323791504,-8.829096794128418,-4.414548397064209,-8.829096794128418,patch_random_prompt_02,3712,103392_1993.txt_employees_count_total_176,-0.005952002307010513,2,-4.640766143798828,-9.281532287597656,2,"[5576, 6619]",-0.005952002307010513,employees_count_total
-4.639427661895752,-9.278855323791504,-8.829096794128418,-4.414548397064209,-8.829096794128418,patch_random_prompt_03,3712,103392_1993.txt_employees_count_total_176,0.002932532664978817,2,-4.638768196105957,-9.277536392211914,2,"[2850, 3040]",0.002932532664978817,employees_count_total
-4.639427661895752,-9.278855323791504,-8.829096794128418,-4.414548397064209,-8.829096794128418,patch_random_prompt_04,3712,103392_1993.txt_employees_count_total_176,-0.004885434027556901,2,-4.640526294708252,-9.281052589416504,2,"[2567, 6025]",-0.004885434027556901,employees_count_total
-1.2839281558990479,-2.5678563117980957,-0.031931664794683456,-0.015965832397341728,-0.031931664794683456,patch_answer,Nebraska,74783_1993.txt_headquarters_state_203,0.38267977110155005,2,-0.7987046241760254,-1.5974092483520508,2,"[7079, 7080]",0.38267977110155005,headquarters_state
-1.2839281558990479,-2.5678563117980957,-0.031931664794683456,-0.015965832397341728,-0.031931664794683456,patch_query,Nebraska,74783_1993.txt_headquarters_state_203,0.922965575081036,2,-0.11364258080720901,-0.22728516161441803,2,"[7063, 7064]",0.922965575081036,headquarters_state
-1.2839281558990479,-2.5678563117980957,-0.031931664794683456,-0.015965832397341728,-0.031931664794683456,patch_early_prompt,Nebraska,74783_1993.txt_headquarters_state_203,0.005716668955207722,2,-1.2766796350479126,-2.553359270095825,2,"[0, 1]",0.005716668955207722,headquarters_state
-1.2839281558990479,-2.5678563117980957,-0.031931664794683456,-0.015965832397341728,-0.031931664794683456,patch_random_prompt_00,Nebraska,74783_1993.txt_headquarters_state_203,-0.0007549519235312558,2,-1.2848854064941406,-2.5697708129882812,2,"[5690, 5956]",-0.0007549519235312558,headquarters_state
-1.2839281558990479,-2.5678563117980957,-0.031931664794683456,-0.015965832397341728,-0.031931664794683456,patch_random_prompt_01,Nebraska,74783_1993.txt_headquarters_state_203,0.0006339527796228216,2,-1.283124327659607,-2.566248655319214,2,"[5323, 5746]",0.0006339527796228216,headquarters_state
-1.2839281558990479,-2.5678563117980957,-0.031931664794683456,-0.015965832397341728,-0.031931664794683456,patch_random_prompt_02,Nebraska,74783_1993.txt_headquarters_state_203,0.0006814310761836291,2,-1.2830641269683838,-2.5661282539367676,2,"[296, 6106]",0.0006814310761836291,headquarters_state
-1.2839281558990479,-2.5678563117980957,-0.031931664794683456,-0.015965832397341728,-0.031931664794683456,patch_random_prompt_03,Nebraska,74783_1993.txt_headquarters_state_203,0.0017608336956185416,2,-1.2816954851150513,-2.5633909702301025,2,"[2117, 3539]",0.0017608336956185416,headquarters_state
-1.2839281558990479,-2.5678563117980957,-0.031931664794683456,-0.015965832397341728,-0.031931664794683456,patch_random_prompt_04,Nebraska,74783_1993.txt_headquarters_state_203,-0.0042800039062063375,2,-1.2893550395965576,-2.5787100791931152,2,"[1210, 1955]",-0.0042800039062063375,headquarters_state
-1.887980580329895,-1.887980580329895,-0.012107215821743011,-0.012107215821743011,-0.012107215821743011,patch_answer,California,201461_1993.txt_headquarters_state_74,0.5616033565717511,1,-0.834483802318573,-0.834483802318573,1,[7089],0.5616033565717511,headquarters_state
-1.887980580329895,-1.887980580329895,-0.012107215821743011,-0.012107215821743011,-0.012107215821743011,patch_query,California,201461_1993.txt_headquarters_state_74,0.784109472844933,1,-0.417090505361557,-0.417090505361557,1,[7074],0.784109472844933,headquarters_state
-1.887980580329895,-1.887980580329895,-0.012107215821743011,-0.012107215821743011,-0.012107215821743011,patch_early_prompt,California,201461_1993.txt_headquarters_state_74,0.010779509604393098,1,-1.8677595853805542,-1.8677595853805542,1,[0],0.010779509604393098,headquarters_state
-1.887980580329895,-1.887980580329895,-0.012107215821743011,-0.012107215821743011,-0.012107215821743011,patch_random_prompt_00,California,201461_1993.txt_headquarters_state_74,0.006913016832883487,1,-1.8750126361846924,-1.8750126361846924,1,[6130],0.006913016832883487,headquarters_state
-1.887980580329895,-1.887980580329895,-0.012107215821743011,-0.012107215821743011,-0.012107215821743011,patch_random_prompt_01,California,201461_1993.txt_headquarters_state_74,0.006940025024916943,1,-1.8749619722366333,-1.8749619722366333,1,[2981],0.006940025024916943,headquarters_state
-1.887980580329895,-1.887980580329895,-0.012107215821743011,-0.012107215821743011,-0.012107215821743011,patch_random_prompt_02,California,201461_1993.txt_headquarters_state_74,0.00711351294080244,1,-1.8746365308761597,-1.8746365308761597,1,[1232],0.00711351294080244,headquarters_state
-1.887980580329895,-1.887980580329895,-0.012107215821743011,-0.012107215821743011,-0.012107215821743011,patch_random_prompt_03,California,201461_1993.txt_headquarters_state_74,0.007083454411786381,1,-1.8746929168701172,-1.8746929168701172,1,[2159],0.007083454411786381,headquarters_state
-1.887980580329895,-1.887980580329895,-0.012107215821743011,-0.012107215821743011,-0.012107215821743011,patch_random_prompt_04,California,201461_1993.txt_headquarters_state_74,0.006926425605869509,1,-1.8749874830245972,-1.8749874830245972,1,[2511],0.006926425605869509,headquarters_state
-3.174882173538208,-6.349764347076416,-0.01846488006412983,-0.009232440032064915,-0.01846488006412983,patch_answer,Tennessee,764764_1993.txt_headquarters_state_43,0.20252321853509309,2,-2.533764600753784,-5.067529201507568,2,"[7080, 7081]",0.20252321853509309,headquarters_state
-3.174882173538208,-6.349764347076416,-0.01846488006412983,-0.009232440032064915,-0.01846488006412983,patch_query,Tennessee,764764_1993.txt_headquarters_state_43,0.9290697068370717,2,-0.2337729036808014,-0.4675458073616028,2,"[7064, 7065]",0.9290697068370717,headquarters_state
-3.174882173538208,-6.349764347076416,-0.01846488006412983,-0.009232440032064915,-0.01846488006412983,patch_early_prompt,Tennessee,764764_1993.txt_headquarters_state_43,-0.0006890501994307142,2,-3.177063465118408,-6.354126930236816,2,"[0, 1]",-0.0006890501994307142,headquarters_state
-3.174882173538208,-6.349764347076416,-0.01846488006412983,-0.009232440032064915,-0.01846488006412983,patch_random_prompt_00,Tennessee,764764_1993.txt_headquarters_state_43,0.0012371120970432739,2,-3.1709659099578857,-6.3419318199157715,2,"[4165, 4676]",0.0012371120970432739,headquarters_state
-3.174882173538208,-6.349764347076416,-0.01846488006412983,-0.009232440032064915,-0.01846488006412983,patch_random_prompt_01,Tennessee,764764_1993.txt_headquarters_state_43,-0.0006089911370200848,2,-3.1768100261688232,-6.3536200523376465,2,"[5248, 5501]",-0.0006089911370200848,headquarters_state
-3.174882173538208,-6.349764347076416,-0.01846488006412983,-0.009232440032064915,-0.01846488006412983,patch_random_prompt_02,Tennessee,764764_1993.txt_headquarters_state_43,-0.0018383458648928083,2,-3.180701732635498,-6.361403465270996,2,"[2666, 6851]",-0.0018383458648928083,headquarters_state
-3.174882173538208,-6.349764347076416,-0.01846488006412983,-0.009232440032064915,-0.01846488006412983,patch_random_prompt_03,Tennessee,764764_1993.txt_headquarters_state_43,-0.0006554600377795941,2,-3.176957130432129,-6.353914260864258,2,"[2100, 4663]",-0.0006554600377795941,headquarters_state
-3.174882173538208,-6.349764347076416,-0.01846488006412983,-0.009232440032064915,-0.01846488006412983,patch_random_prompt_04,Tennessee,764764_1993.txt_headquarters_state_43,-0.0009704242889566896,2,-3.1779541969299316,-6.355908393859863,2,"[281, 3387]",-0.0009704242889566896,headquarters_state
-1.3459978103637695,-2.691995620727539,-0.05831604450941086,-0.02915802225470543,-0.05831604450941086,patch_answer,Pennsylvania,103730_1993.txt_headquarters_state_2,0.2475245270265478,2,-1.020047664642334,-2.040095329284668,2,"[7078, 7079]",0.2475245270265478,headquarters_state
-1.3459978103637695,-2.691995620727539,-0.05831604450941086,-0.02915802225470543,-0.05831604450941086,patch_query,Pennsylvania,103730_1993.txt_headquarters_state_2,0.8314647635655461,2,-0.25109192728996277,-0.5021838545799255,2,"[7062, 7063]",0.8314647635655461,headquarters_state
-1.3459978103637695,-2.691995620727539,-0.05831604450941086,-0.02915802225470543,-0.05831604450941086,patch_early_prompt,Pennsylvania,103730_1993.txt_headquarters_state_2,-0.005727268404875299,2,-1.3535397052764893,-2.7070794105529785,2,"[0, 1]",-0.005727268404875299,headquarters_state
-1.3459978103637695,-2.691995620727539,-0.05831604450941086,-0.02915802225470543,-0.05831604450941086,patch_random_prompt_00,Pennsylvania,103730_1993.txt_headquarters_state_2,-0.001227271801044707,2,-1.3476139307022095,-2.695227861404419,2,"[620, 1152]",-0.001227271801044707,headquarters_state
-1.3459978103637695,-2.691995620727539,-0.05831604450941086,-0.02915802225470543,-0.05831604450941086,patch_random_prompt_01,Pennsylvania,103730_1993.txt_headquarters_state_2,0.001278238388341909,2,-1.3443145751953125,-2.688629150390625,2,"[648, 2633]",0.001278238388341909,headquarters_state
-1.3459978103637695,-2.691995620727539,-0.05831604450941086,-0.02915802225470543,-0.05831604450941086,patch_random_prompt_02,Pennsylvania,103730_1993.txt_headquarters_state_2,-6.898142010740331e-05,2,-1.3460886478424072,-2.6921772956848145,2,"[1532, 6713]",-6.898142010740331e-05,headquarters_state
-1.3459978103637695,-2.691995620727539,-0.05831604450941086,-0.02915802225470543,-0.05831604450941086,patch_random_prompt_03,Pennsylvania,103730_1993.txt_headquarters_state_2,0.0048448131775695675,2,-1.3396179676055908,-2.6792359352111816,2,"[4819, 5339]",0.0048448131775695675,headquarters_state
-1.3459978103637695,-2.691995620727539,-0.05831604450941086,-0.02915802225470543,-0.05831604450941086,patch_random_prompt_04,Pennsylvania,103730_1993.txt_headquarters_state_2,0.00011560272109862734,2,-1.3458455801010132,-2.6916911602020264,2,"[5072, 6991]",0.00011560272109862734,headquarters_state
-0.43942946195602417,-3.9548652172088623,-0.023129116743803024,-0.002569901989772916,-0.023129116743803024,patch_answer,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,0.8524302677982057,9,-0.06703715026378632,-0.603334367275238,9,"[6955, 6956, 6957, 6958, 6959, 6960, 6961, 6962, 6963]",0.8524302659929779,registrant_name
-0.43942946195602417,-3.9548652172088623,-0.023129116743803024,-0.002569901989772916,-0.023129116743803024,patch_query,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,0.687018377521996,9,-0.1392989158630371,-1.253690242767334,7,"[6934, 6935, 6936, 6937, 6938, 6939, 6940]",0.6870183820633394,registrant_name
-0.43942946195602417,-3.9548652172088623,-0.023129116743803024,-0.002569901989772916,-0.023129116743803024,patch_early_prompt,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,0.0010368675416089648,9,-0.4389764964580536,-3.9507884979248047,9,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",0.001036875105522827,registrant_name
-0.43942946195602417,-3.9548652172088623,-0.023129116743803024,-0.002569901989772916,-0.023129116743803024,patch_random_prompt_00,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,-0.003867361072031858,9,-0.4411189556121826,-3.9700706005096436,9,"[111, 839, 980, 1387, 1492, 2907, 3552, 5091, 5392]",-0.0038673458523787252,registrant_name
-0.43942946195602417,-3.9548652172088623,-0.023129116743803024,-0.002569901989772916,-0.023129116743803024,patch_random_prompt_01,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,0.007347372061738846,9,-0.4362196922302246,-3.9259772300720215,9,"[346, 1398, 1524, 1877, 2216, 3162, 4121, 5320, 5734]",0.007347387108057392,registrant_name
-0.43942946195602417,-3.9548652172088623,-0.023129116743803024,-0.002569901989772916,-0.023129116743803024,patch_random_prompt_02,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,0.0007620113454682634,9,-0.4390965700149536,-3.951869010925293,9,"[252, 386, 658, 1892, 2940, 3145, 3149, 5357, 6602]",0.0007620568133285787,registrant_name
-0.43942946195602417,-3.9548652172088623,-0.023129116743803024,-0.002569901989772916,-0.023129116743803024,patch_random_prompt_03,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,-0.0014178049948851315,9,-0.44004884362220764,-3.960439443588257,9,"[1166, 3696, 4269, 5018, 5504, 5840, 5964, 5986, 6143]",-0.001417751913393982,registrant_name
